dttm,value
2017-10-05 16:08:33,259
2017-10-05 16:09:03,255
2017-10-05 16:09:33,255
2017-10-05 16:10:03,255
2017-10-05 16:10:33,254
2017-10-05 16:11:03,254
2017-10-05 16:11:33,254
2017-10-05 16:12:03,254
2017-10-05 16:12:33,254
2017-10-05 16:13:03,254
2017-10-05 16:13:33,255
2017-10-05 16:14:03,253
2017-10-05 16:14:33,253
2017-10-05 16:15:03,253
2017-10-05 16:15:33,253
2017-10-05 16:16:03,253
2017-10-05 16:16:33,253
2017-10-05 16:17:03,253
2017-10-05 16:17:34,254
2017-10-05 16:18:04,254
2017-10-05 16:18:34,254
2017-10-05 16:19:04,254
2017-10-05 16:19:34,254
2017-10-05 16:20:04,254
2017-10-05 16:20:34,254
2017-10-05 16:21:04,254
2017-10-05 16:21:34,254
2017-10-05 16:22:04,254
2017-10-05 16:22:34,253
2017-10-05 16:23:04,260
2017-10-05 16:23:34,253
2017-10-05 16:24:04,253
2017-10-05 16:24:34,254
2017-10-05 16:25:04,254
2017-10-05 16:25:34,254
2017-10-05 16:26:04,254
2017-10-05 16:26:34,254
2017-10-05 16:27:04,254
2017-10-05 16:27:34,254
2017-10-05 16:28:05,254
2017-10-05 16:28:35,255
2017-10-05 16:29:05,254
2017-10-05 16:29:35,253
2017-10-05 16:30:05,253
2017-10-05 16:30:35,253
2017-10-05 16:31:05,253
2017-10-05 16:31:35,253
2017-10-05 16:32:05,253
2017-10-05 16:32:35,253
2017-10-05 16:33:05,253
2017-10-05 16:33:35,254
2017-10-05 16:34:05,253
2017-10-05 16:34:35,253
2017-10-05 16:35:05,253
2017-10-05 16:35:35,253
2017-10-05 16:36:05,253
2017-10-05 16:36:35,253
2017-10-05 16:37:05,253
2017-10-05 16:37:35,254
2017-10-05 16:38:05,256
2017-10-05 16:38:36,256
2017-10-05 16:39:06,253
2017-10-05 16:39:36,253
2017-10-05 16:40:06,253
2017-10-05 16:40:36,253
2017-10-05 16:41:06,254
2017-10-05 16:41:36,254
2017-10-05 16:42:06,254
2017-10-05 16:42:36,254
2017-10-05 16:43:06,254
2017-10-05 16:43:36,254
2017-10-05 16:44:06,254
2017-10-05 16:44:36,254
2017-10-05 16:45:06,254
2017-10-05 16:45:36,254
2017-10-05 16:46:06,253
2017-10-05 16:46:36,253
2017-10-05 16:47:06,253
2017-10-05 16:47:36,253
2017-10-05 16:48:06,253
2017-10-05 16:48:36,253
2017-10-05 16:49:07,254
2017-10-05 16:49:37,253
2017-10-05 16:50:07,255
2017-10-05 16:50:37,255
2017-10-05 16:51:07,255
2017-10-05 16:51:37,255
2017-10-05 16:52:07,255
2017-10-05 16:52:37,255
2017-10-05 16:53:07,258
2017-10-05 16:53:37,256
2017-10-05 16:54:07,255
2017-10-05 16:54:37,255
2017-10-05 16:55:07,253
2017-10-05 16:55:37,253
2017-10-05 16:56:07,253
2017-10-05 16:56:37,254
2017-10-05 16:57:07,254
2017-10-05 16:57:37,254
2017-10-05 16:58:07,254
2017-10-05 16:58:37,254
2017-10-05 16:59:07,254
2017-10-05 16:59:38,253
2017-10-05 17:00:08,254
2017-10-05 17:00:38,254
2017-10-05 17:01:08,254
2017-10-05 17:01:38,253
2017-10-05 17:02:08,253
2017-10-05 17:02:38,253
2017-10-05 17:03:08,253
2017-10-05 17:03:38,253
2017-10-05 17:04:08,253
2017-10-05 17:04:38,253
2017-10-05 17:05:08,253
2017-10-05 17:05:38,253
2017-10-05 17:06:08,253
2017-10-05 17:06:38,254
2017-10-05 17:07:08,253
2017-10-05 17:07:38,253
2017-10-05 17:08:08,256
2017-10-05 17:08:38,253
2017-10-05 17:09:08,253
2017-10-05 17:09:38,253
2017-10-05 17:10:09,255
2017-10-05 17:10:39,255
2017-10-05 17:11:09,256
2017-10-05 17:11:39,256
2017-10-05 17:12:09,256
2017-10-05 17:12:39,255
2017-10-05 17:13:09,255
2017-10-05 17:13:39,256
2017-10-05 17:14:09,256
2017-10-05 17:14:39,255
2017-10-05 17:15:09,257
2017-10-05 17:15:39,256
2017-10-05 17:16:09,256
2017-10-05 17:16:39,256
2017-10-05 17:17:09,257
2017-10-05 17:17:39,256
2017-10-05 17:18:09,257
2017-10-05 17:18:39,257
2017-10-05 17:19:09,257
2017-10-05 17:19:39,256
2017-10-05 17:20:09,257
2017-10-05 17:20:40,257
2017-10-05 17:21:10,257
2017-10-05 17:21:40,257
2017-10-05 17:22:10,257
2017-10-05 17:22:40,257
2017-10-05 17:23:10,260
2017-10-05 17:23:40,259
2017-10-05 17:24:10,257
2017-10-05 17:24:40,257
2017-10-05 17:25:10,254
2017-10-05 17:25:40,255
2017-10-05 17:26:10,254
2017-10-05 17:26:40,255
2017-10-05 17:27:10,255
2017-10-05 17:27:40,255
2017-10-05 17:28:10,254
2017-10-05 17:28:40,255
2017-10-05 17:29:10,254
2017-10-05 17:29:40,255
2017-10-05 17:30:10,253
2017-10-05 17:30:40,253
2017-10-05 17:31:11,254
2017-10-05 17:31:41,254
2017-10-05 17:32:11,253
2017-10-05 17:32:41,253
2017-10-05 17:33:11,253
2017-10-05 17:33:41,254
2017-10-05 17:34:11,254
2017-10-05 17:34:41,253
2017-10-05 17:35:11,253
2017-10-05 17:35:41,253
2017-10-05 17:36:11,253
2017-10-05 17:36:41,253
2017-10-05 17:37:11,253
2017-10-05 17:37:41,253
2017-10-05 17:38:11,256
2017-10-05 17:38:41,256
2017-10-05 17:39:11,255
2017-10-05 17:39:41,255
2017-10-05 17:40:11,255
2017-10-05 17:40:41,255
2017-10-05 17:41:11,255
2017-10-05 17:41:42,255
2017-10-05 17:42:12,255
2017-10-05 17:42:42,255
2017-10-05 17:43:12,255
2017-10-05 17:43:42,255
2017-10-05 17:44:12,254
2017-10-05 17:44:42,253
2017-10-05 17:45:12,254
2017-10-05 17:45:42,253
2017-10-05 17:46:12,254
2017-10-05 17:46:42,253
2017-10-05 17:47:12,253
2017-10-05 17:47:42,253
2017-10-05 17:48:12,253
2017-10-05 17:48:42,253
2017-10-05 17:49:12,253
2017-10-05 17:49:42,253
2017-10-05 17:50:12,254
2017-10-05 17:50:42,254
2017-10-05 17:51:12,254
2017-10-05 17:51:42,254
2017-10-05 17:52:13,254
2017-10-05 17:52:43,257
2017-10-05 17:53:13,257
2017-10-05 17:53:43,257
2017-10-05 17:54:13,254
2017-10-05 17:54:43,254
2017-10-05 17:55:13,253
2017-10-05 17:55:43,253
2017-10-05 17:56:13,253
2017-10-05 17:56:43,253
2017-10-05 17:57:13,253
2017-10-05 17:57:43,253
2017-10-05 17:58:13,253
2017-10-05 17:58:43,254
2017-10-05 17:59:13,253
2017-10-05 17:59:43,252
2017-10-05 18:00:13,254
2017-10-05 18:00:43,254
2017-10-05 18:01:13,254
2017-10-05 18:01:43,254
2017-10-05 18:02:13,254
2017-10-05 18:02:44,254
2017-10-05 18:03:14,254
2017-10-05 18:03:44,254
2017-10-05 18:04:14,254
2017-10-05 18:04:44,254
2017-10-05 18:05:14,254
2017-10-05 18:05:44,253
2017-10-05 18:06:14,253
2017-10-05 18:06:44,253
2017-10-05 18:07:14,253
2017-10-05 18:07:44,256
2017-10-05 18:08:14,256
2017-10-05 18:08:44,253
2017-10-05 18:09:14,253
2017-10-05 18:09:44,253
2017-10-05 18:10:14,253
2017-10-05 18:10:44,253
2017-10-05 18:11:14,253
2017-10-05 18:11:44,253
2017-10-05 18:12:14,253
2017-10-05 18:12:44,253
2017-10-05 18:13:15,254
2017-10-05 18:13:45,254
2017-10-05 18:14:15,254
2017-10-05 18:14:45,254
2017-10-05 18:15:15,254
2017-10-05 18:15:45,254
2017-10-05 18:16:15,254
2017-10-05 18:16:45,254
2017-10-05 18:17:15,254
2017-10-05 18:17:45,254
2017-10-05 18:18:15,253
2017-10-05 18:18:45,253
2017-10-05 18:19:15,253
2017-10-05 18:19:45,253
2017-10-05 18:20:15,253
2017-10-05 18:20:45,255
2017-10-05 18:21:15,255
2017-10-05 18:21:45,256
2017-10-05 18:22:15,255
2017-10-05 18:22:45,258
2017-10-05 18:23:15,258
2017-10-05 18:23:46,255
2017-10-05 18:24:16,255
2017-10-05 18:24:46,255
2017-10-05 18:25:16,255
2017-10-05 18:25:46,253
2017-10-05 18:26:16,253
2017-10-05 18:26:46,253
2017-10-05 18:27:16,253
2017-10-05 18:27:46,253
2017-10-05 18:28:16,253
2017-10-05 18:28:46,253
2017-10-05 18:29:16,253
2017-10-05 18:29:46,253
2017-10-05 18:30:16,253
2017-10-05 18:30:46,253
2017-10-05 18:31:16,253
2017-10-05 18:31:46,253
2017-10-05 18:32:16,253
2017-10-05 18:32:46,254
2017-10-05 18:33:16,253
2017-10-05 18:33:46,253
2017-10-05 18:34:17,253
2017-10-05 18:34:47,253
2017-10-05 18:35:17,253
2017-10-05 18:35:47,253
2017-10-05 18:36:17,254
2017-10-05 18:36:47,253
2017-10-05 18:37:17,254
2017-10-05 18:37:47,260
2017-10-05 18:38:17,259
2017-10-05 18:38:47,257
2017-10-05 18:39:17,256
2017-10-05 18:39:47,256
2017-10-05 18:40:17,260
2017-10-05 18:40:47,256
2017-10-05 18:41:17,257
2017-10-05 18:41:47,256
2017-10-05 18:42:17,255
2017-10-05 18:42:47,256
2017-10-05 18:43:17,256
2017-10-05 18:43:47,256
2017-10-05 18:44:17,255
2017-10-05 18:44:48,256
2017-10-05 18:45:18,256
2017-10-05 18:45:48,255
2017-10-05 18:46:18,255
2017-10-05 18:46:48,255
2017-10-05 18:47:18,255
2017-10-05 18:47:48,256
2017-10-05 18:48:18,255
2017-10-05 18:48:48,254
2017-10-05 18:49:18,255
2017-10-05 18:49:48,256
2017-10-05 18:50:18,256
2017-10-05 18:50:48,258
2017-10-05 18:51:18,256
2017-10-05 18:51:48,262
2017-10-05 18:52:18,255
2017-10-05 18:52:48,259
2017-10-05 18:53:18,260
2017-10-05 18:53:48,256
2017-10-05 18:54:18,257
2017-10-05 18:54:48,255
2017-10-05 18:55:19,256
2017-10-05 18:55:49,255
2017-10-05 18:56:19,255
2017-10-05 18:56:49,255
2017-10-05 18:57:19,254
2017-10-05 18:57:49,253
2017-10-05 18:58:19,254
2017-10-05 18:58:49,253
2017-10-05 18:59:19,253
2017-10-05 18:59:49,253
2017-10-05 19:00:19,255
2017-10-05 19:00:49,253
2017-10-05 19:01:19,253
2017-10-05 19:01:49,253
2017-10-05 19:02:19,253
2017-10-05 19:02:49,254
2017-10-05 19:03:19,255
2017-10-05 19:03:49,255
2017-10-05 19:04:19,255
2017-10-05 19:04:49,255
2017-10-05 19:05:19,255
2017-10-05 19:05:50,255
2017-10-05 19:06:20,255
2017-10-05 19:06:50,255
2017-10-05 19:07:20,255
2017-10-05 19:07:50,260
2017-10-05 19:08:20,258
2017-10-05 19:08:50,253
2017-10-05 19:09:20,253
2017-10-05 19:09:50,253
2017-10-05 19:10:20,253
2017-10-05 19:10:50,253
2017-10-05 19:11:20,254
2017-10-05 19:11:50,254
2017-10-05 19:12:20,253
2017-10-05 19:12:50,253
2017-10-05 19:13:20,253
2017-10-05 19:13:50,253
2017-10-05 19:14:20,253
2017-10-05 19:14:50,253
2017-10-05 19:15:20,253
2017-10-05 19:15:51,254
2017-10-05 19:16:21,253
2017-10-05 19:16:51,253
2017-10-05 19:17:21,253
2017-10-05 19:17:51,253
2017-10-05 19:18:21,253
2017-10-05 19:18:51,253
2017-10-05 19:19:21,254
2017-10-05 19:19:51,254
2017-10-05 19:20:21,254
2017-10-05 19:20:51,254
2017-10-05 19:21:21,254
2017-10-05 19:21:51,254
2017-10-05 19:22:21,254
2017-10-05 19:22:51,257
2017-10-05 19:23:21,254
2017-10-05 19:23:51,255
2017-10-05 19:24:21,254
2017-10-05 19:24:51,254
2017-10-05 19:25:21,255
2017-10-05 19:25:51,255
2017-10-05 19:26:21,255
2017-10-05 19:26:52,255
2017-10-05 19:27:22,255
2017-10-05 19:27:52,255
2017-10-05 19:28:22,255
2017-10-05 19:28:52,254
2017-10-05 19:29:22,254
2017-10-05 19:29:52,254
2017-10-05 19:30:22,254
2017-10-05 19:30:52,254
2017-10-05 19:31:22,254
2017-10-05 19:31:52,254
2017-10-05 19:32:22,254
2017-10-05 19:32:52,254
2017-10-05 19:33:22,254
2017-10-05 19:33:52,254
2017-10-05 19:34:22,255
2017-10-05 19:34:52,254
2017-10-05 19:35:22,253
2017-10-05 19:35:52,253
2017-10-05 19:36:22,253
2017-10-05 19:36:52,253
2017-10-05 19:37:23,253
2017-10-05 19:37:53,259
2017-10-05 19:38:23,256
2017-10-05 19:38:53,253
2017-10-05 19:39:23,253
2017-10-05 19:39:53,253
2017-10-05 19:40:23,253
2017-10-05 19:40:53,253
2017-10-05 19:41:23,253
2017-10-05 19:41:53,253
2017-10-05 19:42:23,253
2017-10-05 19:42:53,254
2017-10-05 19:43:23,253
2017-10-05 19:43:53,255
2017-10-05 19:44:23,254
2017-10-05 19:44:53,254
2017-10-05 19:45:23,254
2017-10-05 19:45:53,255
2017-10-05 19:46:23,254
2017-10-05 19:46:53,254
2017-10-05 19:47:23,254
2017-10-05 19:47:54,254
2017-10-05 19:48:24,254
2017-10-05 19:48:54,253
2017-10-05 19:49:24,253
2017-10-05 19:49:54,253
2017-10-05 19:50:24,253
2017-10-05 19:50:54,253
2017-10-05 19:51:24,253
2017-10-05 19:51:54,254
2017-10-05 19:52:24,254
2017-10-05 19:52:54,254
2017-10-05 19:53:24,254
2017-10-05 19:53:54,254
2017-10-05 19:54:24,254
2017-10-05 19:54:54,255
2017-10-05 19:55:24,255
2017-10-05 19:55:54,254
2017-10-05 19:56:24,254
2017-10-05 19:56:54,253
2017-10-05 19:57:24,254
2017-10-05 19:57:54,253
2017-10-05 19:58:25,253
2017-10-05 19:58:55,253
2017-10-05 19:59:25,253
2017-10-05 19:59:55,252
2017-10-05 20:00:25,253
2017-10-05 20:00:55,254
2017-10-05 20:01:25,254
2017-10-05 20:01:55,254
2017-10-05 20:02:25,254
2017-10-05 20:02:55,254
2017-10-05 20:03:25,254
2017-10-05 20:03:55,255
2017-10-05 20:04:25,258
2017-10-05 20:04:55,257
2017-10-05 20:05:25,255
2017-10-05 20:05:55,256
2017-10-05 20:06:25,255
2017-10-05 20:06:55,255
2017-10-05 20:07:25,255
2017-10-05 20:07:55,255
2017-10-05 20:08:25,259
2017-10-05 20:08:56,255
2017-10-05 20:09:26,255
2017-10-05 20:09:56,256
2017-10-05 20:10:26,255
2017-10-05 20:10:56,255
2017-10-05 20:11:26,255
2017-10-05 20:11:56,256
2017-10-05 20:12:26,257
2017-10-05 20:12:56,256
2017-10-05 20:13:26,256
2017-10-05 20:13:56,257
2017-10-05 20:14:26,257
2017-10-05 20:14:56,256
2017-10-05 20:15:26,257
2017-10-05 20:15:56,256
2017-10-05 20:16:26,256
2017-10-05 20:16:56,260
2017-10-05 20:17:26,255
2017-10-05 20:17:56,256
2017-10-05 20:18:26,256
2017-10-05 20:18:56,256
2017-10-05 20:19:27,255
2017-10-05 20:19:57,256
2017-10-05 20:20:27,256
2017-10-05 20:20:57,254
2017-10-05 20:21:27,254
2017-10-05 20:21:57,255
2017-10-05 20:22:27,254
2017-10-05 20:22:57,253
2017-10-05 20:23:27,257
2017-10-05 20:23:57,254
2017-10-05 20:24:27,255
2017-10-05 20:24:57,254
2017-10-05 20:25:27,254
2017-10-05 20:25:57,254
2017-10-05 20:26:27,254
2017-10-05 20:26:57,254
2017-10-05 20:27:27,254
2017-10-05 20:27:57,254
2017-10-05 20:28:27,254
2017-10-05 20:28:57,254
2017-10-05 20:29:27,254
2017-10-05 20:29:58,254
2017-10-05 20:30:28,254
2017-10-05 20:30:58,254
2017-10-05 20:31:28,254
2017-10-05 20:31:58,254
2017-10-05 20:32:28,254
2017-10-05 20:32:58,254
2017-10-05 20:33:28,253
2017-10-05 20:33:58,253
2017-10-05 20:34:28,254
2017-10-05 20:34:58,254
2017-10-05 20:35:28,254
2017-10-05 20:35:58,254
2017-10-05 20:36:28,254
2017-10-05 20:36:58,254
2017-10-05 20:37:28,254
2017-10-05 20:37:58,254
2017-10-05 20:38:28,257
2017-10-05 20:38:58,254
2017-10-05 20:39:28,253
2017-10-05 20:39:58,253
2017-10-05 20:40:29,253
2017-10-05 20:40:59,253
2017-10-05 20:41:29,254
2017-10-05 20:41:59,254
2017-10-05 20:42:29,254
2017-10-05 20:42:59,254
2017-10-05 20:43:29,255
2017-10-05 20:43:59,254
2017-10-05 20:44:29,254
2017-10-05 20:44:59,254
2017-10-05 20:45:29,254
2017-10-05 20:45:59,254
2017-10-05 20:46:29,253
2017-10-05 20:46:59,253
2017-10-05 20:47:29,253
2017-10-05 20:47:59,253
2017-10-05 20:48:29,253
2017-10-05 20:48:59,253
2017-10-05 20:49:29,253
2017-10-05 20:49:59,254
2017-10-05 20:50:29,254
2017-10-05 20:51:00,254
2017-10-05 20:51:30,254
2017-10-05 20:52:00,255
2017-10-05 20:52:30,254
2017-10-05 20:53:00,254
2017-10-05 20:53:30,258
2017-10-05 20:54:00,254
2017-10-05 20:54:30,254
2017-10-05 20:55:00,253
2017-10-05 20:55:30,253
2017-10-05 20:56:00,253
2017-10-05 20:56:30,253
2017-10-05 20:57:00,253
2017-10-05 20:57:30,253
2017-10-05 20:58:00,253
2017-10-05 20:58:30,253
2017-10-05 20:59:00,253
2017-10-05 20:59:30,253
2017-10-05 21:00:00,255
2017-10-05 21:00:30,254
2017-10-05 21:01:00,254
2017-10-05 21:01:31,254
2017-10-05 21:02:01,254
2017-10-05 21:02:31,254
2017-10-05 21:03:01,254
2017-10-05 21:03:31,254
2017-10-05 21:04:01,254
2017-10-05 21:04:31,254
2017-10-05 21:05:01,254
2017-10-05 21:05:31,254
2017-10-05 21:06:01,254
2017-10-05 21:06:31,254
2017-10-05 21:07:01,253
2017-10-05 21:07:31,254
2017-10-05 21:08:01,257
2017-10-05 21:08:31,254
2017-10-05 21:09:01,254
2017-10-05 21:09:31,254
2017-10-05 21:10:01,254
2017-10-05 21:10:31,254
2017-10-05 21:11:01,254
2017-10-05 21:11:32,254
2017-10-05 21:12:02,254
2017-10-05 21:12:32,253
2017-10-05 21:13:02,255
2017-10-05 21:13:32,255
2017-10-05 21:14:02,255
2017-10-05 21:14:32,256
2017-10-05 21:15:02,259
2017-10-05 21:15:32,255
2017-10-05 21:16:02,255
2017-10-05 21:16:32,255
2017-10-05 21:17:02,257
2017-10-05 21:17:32,257
2017-10-05 21:18:02,257
2017-10-05 21:18:32,257
2017-10-05 21:19:02,257
2017-10-05 21:19:32,257
2017-10-05 21:20:02,258
2017-10-05 21:20:32,258
2017-10-05 21:21:02,258
2017-10-05 21:21:33,258
2017-10-05 21:22:03,255
2017-10-05 21:22:33,254
2017-10-05 21:23:03,257
2017-10-05 21:23:33,257
2017-10-05 21:24:03,254
2017-10-05 21:24:33,255
2017-10-05 21:25:03,253
2017-10-05 21:25:33,253
2017-10-05 21:26:03,253
2017-10-05 21:26:33,253
2017-10-05 21:27:03,253
2017-10-05 21:27:33,253
2017-10-05 21:28:03,253
2017-10-05 21:28:33,254
2017-10-05 21:29:03,253
2017-10-05 21:29:33,253
2017-10-05 21:30:03,254
2017-10-05 21:30:33,254
2017-10-05 21:31:03,254
2017-10-05 21:31:33,256
2017-10-05 21:32:04,256
2017-10-05 21:32:34,256
2017-10-05 21:33:04,257
2017-10-05 21:33:34,256
2017-10-05 21:34:04,256
2017-10-05 21:34:34,257
2017-10-05 21:35:04,256
2017-10-05 21:35:34,256
2017-10-05 21:36:04,255
2017-10-05 21:36:34,256
2017-10-05 21:37:04,257
2017-10-05 21:37:34,256
2017-10-05 21:38:04,259
2017-10-05 21:38:34,259
2017-10-05 21:39:04,256
2017-10-05 21:39:34,256
2017-10-05 21:40:04,257
2017-10-05 21:40:34,257
2017-10-05 21:41:04,256
2017-10-05 21:41:34,256
2017-10-05 21:42:05,255
2017-10-05 21:42:35,255
2017-10-05 21:43:05,256
2017-10-05 21:43:35,255
2017-10-05 21:44:05,255
2017-10-05 21:44:35,256
2017-10-05 21:45:05,255
2017-10-05 21:45:35,256
2017-10-05 21:46:05,256
2017-10-05 21:46:35,256
2017-10-05 21:47:05,255
2017-10-05 21:47:35,255
2017-10-05 21:48:05,256
2017-10-05 21:48:35,255
2017-10-05 21:49:05,256
2017-10-05 21:49:35,254
2017-10-05 21:50:05,255
2017-10-05 21:50:35,256
2017-10-05 21:51:05,255
2017-10-05 21:51:35,254
2017-10-05 21:52:05,254
2017-10-05 21:52:36,255
2017-10-05 21:53:06,259
2017-10-05 21:53:36,254
2017-10-05 21:54:06,254
2017-10-05 21:54:36,254
2017-10-05 21:55:06,254
2017-10-05 21:55:36,253
2017-10-05 21:56:06,253
2017-10-05 21:56:36,253
2017-10-05 21:57:06,253
2017-10-05 21:57:36,254
2017-10-05 21:58:06,253
2017-10-05 21:58:36,254
2017-10-05 21:59:06,254
2017-10-05 21:59:36,254
2017-10-05 22:00:06,254
2017-10-05 22:00:36,254
2017-10-05 22:01:06,261
2017-10-05 22:01:36,254
2017-10-05 22:02:06,254
2017-10-05 22:02:37,254
2017-10-05 22:03:07,254
2017-10-05 22:03:37,253
2017-10-05 22:04:07,253
2017-10-05 22:04:37,253
2017-10-05 22:05:07,253
2017-10-05 22:05:37,253
2017-10-05 22:06:07,255
2017-10-05 22:06:37,254
2017-10-05 22:07:07,254
2017-10-05 22:07:37,254
2017-10-05 22:08:07,257
2017-10-05 22:08:37,257
2017-10-05 22:09:07,254
2017-10-05 22:09:37,254
2017-10-05 22:10:07,254
2017-10-05 22:10:37,254
2017-10-05 22:11:07,253
2017-10-05 22:11:37,253
2017-10-05 22:12:07,253
2017-10-05 22:12:37,253
2017-10-05 22:13:08,253
2017-10-05 22:13:38,253
2017-10-05 22:14:08,253
2017-10-05 22:14:38,253
2017-10-05 22:15:08,253
2017-10-05 22:15:38,253
2017-10-05 22:16:08,253
2017-10-05 22:16:38,253
2017-10-05 22:17:08,253
2017-10-05 22:17:38,253
2017-10-05 22:18:08,253
2017-10-05 22:18:38,253
2017-10-05 22:19:08,253
2017-10-05 22:19:38,253
2017-10-05 22:20:08,254
2017-10-05 22:20:38,255
2017-10-05 22:21:08,254
2017-10-05 22:21:38,254
2017-10-05 22:22:08,254
2017-10-05 22:22:38,254
2017-10-05 22:23:08,257
2017-10-05 22:23:39,254
2017-10-05 22:24:09,254
2017-10-05 22:24:39,254
2017-10-05 22:25:09,253
2017-10-05 22:25:39,253
2017-10-05 22:26:09,253
2017-10-05 22:26:39,253
2017-10-05 22:27:09,254
2017-10-05 22:27:39,254
2017-10-05 22:28:09,254
2017-10-05 22:28:39,254
2017-10-05 22:29:09,254
2017-10-05 22:29:39,254
2017-10-05 22:30:09,254
2017-10-05 22:30:39,254
2017-10-05 22:31:09,254
2017-10-05 22:31:39,255
2017-10-05 22:32:09,253
2017-10-05 22:32:39,253
2017-10-05 22:33:09,253
2017-10-05 22:33:39,253
2017-10-05 22:34:10,253
2017-10-05 22:34:40,253
2017-10-05 22:35:10,253
2017-10-05 22:35:40,253
2017-10-05 22:36:10,253
2017-10-05 22:36:40,254
2017-10-05 22:37:10,254
2017-10-05 22:37:40,255
2017-10-05 22:38:10,257
2017-10-05 22:38:40,257
2017-10-05 22:39:10,254
2017-10-05 22:39:40,254
2017-10-05 22:40:10,254
2017-10-05 22:40:40,254
2017-10-05 22:41:10,254
2017-10-05 22:41:40,254
2017-10-05 22:42:10,254
2017-10-05 22:42:40,254
2017-10-05 22:43:10,254
2017-10-05 22:43:40,254
2017-10-05 22:44:10,254
2017-10-05 22:44:41,254
2017-10-05 22:45:11,254
2017-10-05 22:45:41,254
2017-10-05 22:46:11,253
2017-10-05 22:46:41,253
2017-10-05 22:47:11,253
2017-10-05 22:47:41,253
2017-10-05 22:48:11,253
2017-10-05 22:48:41,253
2017-10-05 22:49:11,253
2017-10-05 22:49:41,253
2017-10-05 22:50:11,253
2017-10-05 22:50:41,253
2017-10-05 22:51:11,253
2017-10-05 22:51:41,253
2017-10-05 22:52:11,254
2017-10-05 22:52:41,255
2017-10-05 22:53:11,257
2017-10-05 22:53:41,254
2017-10-05 22:54:11,254
2017-10-05 22:54:41,254
2017-10-05 22:55:12,254
2017-10-05 22:55:42,254
2017-10-05 22:56:12,254
2017-10-05 22:56:42,254
2017-10-05 22:57:12,253
2017-10-05 22:57:42,253
2017-10-05 22:58:12,253
2017-10-05 22:58:42,255
2017-10-05 22:59:12,256
2017-10-05 22:59:42,254
2017-10-05 23:00:12,257
2017-10-05 23:00:42,256
2017-10-05 23:01:12,263
2017-10-05 23:01:42,256
2017-10-05 23:02:12,256
2017-10-05 23:02:42,256
2017-10-05 23:03:12,256
2017-10-05 23:03:42,256
2017-10-05 23:04:12,257
2017-10-05 23:04:42,256
2017-10-05 23:05:13,257
2017-10-05 23:05:43,255
2017-10-05 23:06:13,255
2017-10-05 23:06:43,256
2017-10-05 23:07:13,255
2017-10-05 23:07:43,258
2017-10-05 23:08:13,258
2017-10-05 23:08:43,258
2017-10-05 23:09:13,255
2017-10-05 23:09:43,255
2017-10-05 23:10:13,254
2017-10-05 23:10:43,255
2017-10-05 23:11:13,254
2017-10-05 23:11:43,255
2017-10-05 23:12:13,255
2017-10-05 23:12:43,255
2017-10-05 23:13:13,256
2017-10-05 23:13:43,256
2017-10-05 23:14:13,256
2017-10-05 23:14:43,256
2017-10-05 23:15:13,256
2017-10-05 23:15:44,255
2017-10-05 23:16:14,255
2017-10-05 23:16:44,254
2017-10-05 23:17:14,256
2017-10-05 23:17:44,253
2017-10-05 23:18:14,254
2017-10-05 23:18:44,254
2017-10-05 23:19:14,255
2017-10-05 23:19:44,253
2017-10-05 23:20:14,253
2017-10-05 23:20:44,253
2017-10-05 23:21:14,253
2017-10-05 23:21:44,253
2017-10-05 23:22:14,253
2017-10-05 23:22:44,256
2017-10-05 23:23:14,256
2017-10-05 23:23:44,253
2017-10-05 23:24:14,254
2017-10-05 23:24:44,253
2017-10-05 23:25:14,253
2017-10-05 23:25:44,253
2017-10-05 23:26:15,253
2017-10-05 23:26:45,254
2017-10-05 23:27:15,253
2017-10-05 23:27:45,253
2017-10-05 23:28:15,253
2017-10-05 23:28:45,253
2017-10-05 23:29:15,253
2017-10-05 23:29:45,254
2017-10-05 23:30:15,253
2017-10-05 23:30:45,253
2017-10-05 23:31:15,254
2017-10-05 23:31:45,254
2017-10-05 23:32:15,254
2017-10-05 23:32:45,254
2017-10-05 23:33:15,254
2017-10-05 23:33:45,255
2017-10-05 23:34:15,254
2017-10-05 23:34:45,254
2017-10-05 23:35:15,254
2017-10-05 23:35:45,254
2017-10-05 23:36:15,253
2017-10-05 23:36:46,253
2017-10-05 23:37:16,253
2017-10-05 23:37:46,256
2017-10-05 23:38:16,257
2017-10-05 23:38:46,253
2017-10-05 23:39:16,253
2017-10-05 23:39:46,254
2017-10-05 23:40:16,253
2017-10-05 23:40:46,253
2017-10-05 23:41:16,253
2017-10-05 23:41:46,255
2017-10-05 23:42:16,254
2017-10-05 23:42:46,254
2017-10-05 23:43:16,254
2017-10-05 23:43:46,254
2017-10-05 23:44:16,255
2017-10-05 23:44:46,254
2017-10-05 23:45:16,254
2017-10-05 23:45:46,255
2017-10-05 23:46:16,254
2017-10-05 23:46:46,253
2017-10-05 23:47:17,253
2017-10-05 23:47:47,254
2017-10-05 23:48:17,254
2017-10-05 23:48:47,254
2017-10-05 23:49:17,254
2017-10-05 23:49:47,254
2017-10-05 23:50:17,254
2017-10-05 23:50:47,254
2017-10-05 23:51:17,254
2017-10-05 23:51:47,254
2017-10-05 23:52:17,254
2017-10-05 23:52:47,256
2017-10-05 23:53:17,257
2017-10-05 23:53:47,254
2017-10-05 23:54:17,254
2017-10-05 23:54:47,254
